,Num,Chr,Start,Stop,Crossover_sites,Size
9651,3483438,1,12263002,12263020,12263011,18
9652,3483438,1,12956029,12956176,12956102,147
9653,3483438,1,26728903,26728982,26728942,79
9654,3483438,2,15283162,15283977,15283569,815
9655,3483438,3,2349512,2350091,2349801,579
9656,3483438,3,9833701,9834835,9834268,1134
9657,3483438,3,16537500,16537585,16537542,85
9658,3483438,4,9382851,9383208,9383029,357
9659,3483438,5,8031090,8031415,8031252,325
9660,3483438,5,8261891,8262014,8261952,123
9661,3483438,5,26355561,26355665,26355613,104
9662,3483439,1,6775719,6775874,6775796,155
9663,3483439,1,8923849,8924033,8923941,184
9664,3483439,1,18042158,18043077,18042617,919
9665,3483439,1,25443938,25445123,25444530,1185
9666,3483439,4,412810,412959,412884,149
9667,3483439,4,8855177,8855202,8855189,25
9668,3483439,4,17112032,17113382,17112707,1350
9669,3483439,5,2268156,2268860,2268508,704
9670,3483439,5,22724828,22727062,22725945,2234
9671,3483440,1,12607954,12608114,12608034,160
9672,3483440,1,21902584,21903468,21903026,884
9673,3483440,2,17245423,17246457,17245940,1034
9674,3483440,3,7801008,7801484,7801246,476
9675,3483440,3,8963645,8963926,8963785,281
9676,3483440,4,1215532,1215601,1215566,69
9677,3483440,4,5338242,5338730,5338486,488
9678,3483440,4,6749271,6749289,6749280,18
9679,3483440,4,16457772,16457880,16457826,108
9680,3483440,5,533707,533715,533711,8
9681,3483441,3,9372485,9372570,9372527,85
9682,3483441,4,880664,881886,881275,1222
9683,3483441,4,12230497,12232092,12231294,1595
9684,3483441,5,283476,283541,283508,65
9685,3483441,5,24129901,24132719,24131310,2818
9686,3483442,1,4249346,4249364,4249355,18
9687,3483442,1,11770136,11771357,11770746,1221
9688,3483442,1,27553107,27553234,27553170,127
9689,3483442,2,18493791,18494119,18493955,328
9690,3483442,3,9311242,9311270,9311256,28
9691,3483442,4,1040391,1040573,1040482,182
9692,3483442,4,16144099,16144435,16144267,336
9693,3483442,5,13933285,13933706,13933495,421
9694,3483442,5,18798176,18799496,18798836,1320
9695,3483443,1,24523416,24524851,24524133,1435
9696,3483443,5,9812749,9812993,9812871,244
9697,3483444,1,8341205,8342139,8341672,934
9698,3483444,1,24852018,24853135,24852576,1117
9699,3483444,2,2896219,2896598,2896408,379
9700,3483444,2,5494228,5496117,5495172,1889
9701,3483444,2,19010800,19010975,19010887,175
9702,3483444,3,6219432,6220524,6219978,1092
9703,3483444,3,7282747,7284148,7283447,1401
9704,3483444,3,18757656,18757936,18757796,280
9705,3483444,5,787181,788312,787746,1131
9706,3483445,1,25223023,25223435,25223229,412
9707,3483445,2,14122008,14122605,14122306,597
9708,3483445,3,8762713,8763225,8762969,512
9709,3483445,3,9635835,9635839,9635837,4
9710,3483445,5,747110,748751,747930,1641
9711,3483445,5,7259032,7260288,7259660,1256
9712,3483446,1,12465822,12465845,12465833,23
9713,3483446,1,23500786,23504812,23502799,4026
9714,3483446,2,1570382,1570633,1570507,251
9715,3483446,2,6518513,6518677,6518595,164
9716,3483446,2,15173269,15173454,15173361,185
9717,3483446,3,2572710,2572899,2572804,189
9718,3483446,4,17371723,17372275,17371999,552
9719,3483446,5,22518861,22519901,22519381,1040
9720,3483447,1,4778131,4779155,4778643,1024
9721,3483447,1,17413420,17414530,17413975,1110
9722,3483447,2,493537,493650,493593,113
9723,3483447,2,6017200,6018166,6017683,966
9724,3483447,3,195332,195879,195605,547
9725,3483447,4,5338752,5341521,5340136,2769
9726,3483447,4,6182284,6182501,6182392,217
9727,3483447,5,10262654,10262872,10262763,218
9728,3483447,5,13231455,13232179,13231817,724
9729,3483448,1,3621563,3622506,3622034,943
9730,3483448,1,20702449,20702570,20702509,121
9731,3483448,4,11550901,11552896,11551898,1995
9732,3483449,1,28586256,28587355,28586805,1099
9733,3483449,2,83573,83764,83668,191
9734,3483449,2,2188987,2189111,2189049,124
9735,3483449,2,18591928,18592320,18592124,392
9736,3483449,3,11920382,11921142,11920762,760
9737,3483449,3,19970728,19972662,19971695,1934
9738,3483449,4,5371418,5371919,5371668,501
9739,3483449,4,7025538,7025829,7025683,291
9740,3483449,4,12273621,12273784,12273702,163
9741,3483449,5,14145076,14151864,14148470,6788
9742,3483450,1,19093713,19094912,19094312,1199
9743,3483450,1,27590745,27590851,27590798,106
9744,3483450,3,17124775,17124823,17124799,48
9745,3483450,4,12066837,12067116,12066976,279
9746,3483450,5,14949752,14949888,14949820,136
9747,3483451,1,11925560,11925561,11925560,1
9748,3483451,1,22560672,22560690,22560681,18
9749,3483451,1,26143033,26143168,26143100,135
9750,3483451,2,12138097,12140462,12139279,2365
9751,3483451,2,15381778,15382239,15382008,461
9752,3483451,3,5243993,5244340,5244166,347
9753,3483451,3,10959065,10959696,10959380,631
9754,3483451,3,15688632,15688729,15688680,97
9755,3483451,4,5725043,5725304,5725173,261
9756,3483451,5,8226006,8226077,8226041,71
9757,3483451,5,10263318,10263540,10263429,222
9758,3483451,5,17530805,17531032,17530918,227
9759,3483452,1,4868499,4869764,4869131,1265
9760,3483452,1,20950307,20950389,20950348,82
9761,3483452,2,18799992,18800156,18800074,164
9762,3483452,3,1859390,1859883,1859636,493
9763,3483452,3,4370569,4370825,4370697,256
9764,3483452,3,6260892,6261454,6261173,562
9765,3483452,5,10447158,10447245,10447201,87
9766,3483452,5,22187911,22187925,22187918,14
9767,3483452,5,24787645,24787797,24787721,152
9768,3483453,1,730948,732827,731887,1879
9769,3483453,1,12540842,12541146,12540994,304
9770,3483453,1,20690942,20691083,20691012,141
9771,3483453,1,26435995,26439361,26437678,3366
9772,3483453,2,10459019,10459135,10459077,116
9773,3483453,2,16764933,16765206,16765069,273
9774,3483453,3,5761417,5761598,5761507,181
9775,3483453,4,5710593,5710760,5710676,167
9776,3483453,4,16073760,16075050,16074405,1290
9777,3483453,5,1139548,1140076,1139812,528
9778,3483453,5,18997752,18997831,18997791,79
9779,3483453,5,22180156,22180806,22180481,650
9780,3483454,1,624722,625021,624871,299
9781,3483454,2,12146763,12147090,12146926,327
9782,3483454,3,19856074,19857900,19856987,1826
9783,3483454,4,5142540,5142950,5142745,410
9784,3483454,4,9553422,9553429,9553425,7
9785,3483454,5,9935011,9935039,9935025,28
9786,3483454,5,13702713,13703158,13702935,445
9787,3483455,1,7146018,7146305,7146161,287
9788,3483455,1,11728959,11728987,11728973,28
9789,3483455,1,26431547,26432045,26431796,498
9790,3483455,1,26519303,26521603,26520453,2300
9791,3483455,2,564784,565095,564939,311
9792,3483455,2,10194464,10194659,10194561,195
9793,3483455,2,10669099,10669763,10669431,664
9794,3483455,3,166078,166464,166271,386
9795,3483455,4,181484,184086,182785,2602
9796,3483455,4,4887026,4887549,4887287,523
9797,3483455,4,14975325,14975495,14975410,170
9798,3483455,5,18377609,18377845,18377727,236
9799,3483455,5,21214493,21214638,21214565,145
9800,3483456,1,13226435,13227215,13226825,780
9801,3483456,3,5413889,5415781,5414835,1892
9802,3483456,3,10306909,10307191,10307050,282
9803,3483456,4,306715,306895,306805,180
9804,3483456,5,18394371,18394939,18394655,568
9805,3483457,2,7873125,7873890,7873507,765
9806,3483457,2,9987872,9988726,9988299,854
9807,3483457,2,18512470,18512595,18512532,125
9808,3483457,3,321598,322797,322197,1199
9809,3483457,3,11100136,11100239,11100187,103
9810,3483457,3,18512806,18513032,18512919,226
9811,3483457,4,87323,88852,88087,1529
9812,3483457,4,11384861,11386019,11385440,1158
9813,3483457,4,17582396,17582667,17582531,271
9814,3483457,5,10089022,10090011,10089516,989
9815,3483458,1,6042166,6042386,6042276,220
9816,3483458,1,17229039,17229124,17229081,85
9817,3483458,1,24885934,24886006,24885970,72
9818,3483458,1,27143228,27143884,27143556,656
9819,3483458,2,10331364,10331873,10331618,509
9820,3483458,3,7968216,7968489,7968352,273
9821,3483458,4,291532,291877,291704,345
9822,3483458,4,10588640,10588695,10588667,55
9823,3483458,4,11722887,11722896,11722891,9
9824,3483458,5,14532981,14533319,14533150,338
9825,3483458,5,25998542,25999010,25998776,468
9826,3483459,2,1006907,1007797,1007352,890
9827,3483459,3,8025189,8026329,8025759,1140
9828,3483459,3,9311869,9312415,9312142,546
9829,3483459,4,421284,421338,421311,54
9830,3483459,4,7255668,7255750,7255709,82
9831,3483459,4,10440019,10440048,10440033,29
9832,3483459,5,5138495,5140623,5139559,2128
9833,3483459,5,5838637,5839314,5838975,677
9834,3483460,1,9453225,9453431,9453328,206
9835,3483460,1,16004927,16005092,16005009,165
9836,3483460,3,3309571,3309638,3309604,67
9837,3483460,3,16629477,16629693,16629585,216
9838,3483460,4,360298,360353,360325,55
9839,3483460,4,12610362,12610531,12610446,169
9840,3483460,5,7376381,7377681,7377031,1300
9841,3483460,5,22177356,22177853,22177604,497
9842,3483461,1,25733368,25733378,25733373,10
9843,3483461,2,6640875,6641128,6641001,253
9844,3483461,3,11282418,11282749,11282583,331
9845,3483461,4,10100710,10100764,10100737,54
9846,3483461,5,6576914,6577173,6577043,259
9847,3483462,1,5333529,5333694,5333611,165
9848,3483462,1,17645144,17645238,17645191,94
9849,3483462,3,5347800,5349325,5348562,1525
9850,3483462,3,9570740,9570909,9570824,169
9851,3483462,3,16527212,16527299,16527255,87
9852,3483462,4,695984,696559,696271,575
9853,3483462,5,13638746,13638869,13638807,123
9854,3483463,1,1121361,1121519,1121440,158
9855,3483463,1,13077108,13077389,13077248,281
9856,3483463,2,608355,609295,608825,940
9857,3483463,2,9885505,9885832,9885668,327
9858,3483463,3,11272710,11273724,11273217,1014
9859,3483463,3,15640734,15640800,15640767,66
9860,3483463,4,16878040,16882206,16880123,4166
9861,3483463,5,10485819,10486602,10486210,783
9862,3483464,1,1089591,1093364,1091477,3773
9863,3483464,1,6223997,6224081,6224039,84
9864,3483464,1,17283616,17284161,17283888,545
9865,3483464,1,17294596,17295087,17294841,491
9866,3483464,2,5951310,5955460,5953385,4150
9867,3483464,2,7514185,7514254,7514219,69
9868,3483464,3,5837176,5837329,5837252,153
9869,3483464,3,9847527,9847879,9847703,352
9870,3483464,3,14751897,14751965,14751931,68
9871,3483464,3,17273003,17273247,17273125,244
9872,3483464,4,3373739,3374633,3374186,894
9873,3483464,4,4795777,4796009,4795893,232
9874,3483464,5,16611366,16611838,16611602,472
9875,3483464,5,21739997,21740222,21740109,225
9876,3483465,1,12935572,12935691,12935631,119
9877,3483465,1,28441219,28441659,28441439,440
9878,3483465,2,12388247,12390511,12389379,2264
9879,3483465,3,10077467,10078765,10078116,1298
9880,3483465,4,15976347,15976584,15976465,237
9881,3483465,5,1586918,1589617,1588267,2699
9882,3483466,1,10978212,10978328,10978270,116
9883,3483466,2,1118046,1119673,1118859,1627
9884,3483466,3,1318281,1318407,1318344,126
9885,3483466,3,9005119,9006051,9005585,932
9886,3483466,4,1440984,1441023,1441003,39
9887,3483466,5,22178685,22178791,22178738,106
9888,3483467,1,23209021,23209156,23209088,135
9889,3483467,1,30409983,30410125,30410054,142
9890,3483467,2,15526518,15527768,15527143,1250
9891,3483467,4,7367286,7369125,7368205,1839
9892,3483467,5,47202,47796,47499,594
9893,3483467,5,22314362,22314911,22314636,549
9894,3483468,1,4979083,4980034,4979558,951
9895,3483468,1,18131031,18131072,18131051,41
9896,3483468,2,495253,495652,495452,399
9897,3483468,2,2322138,2322170,2322154,32
9898,3483468,2,15728728,15729865,15729296,1137
9899,3483468,3,9594806,9594986,9594896,180
9900,3483468,3,18839288,18839322,18839305,34
9901,3483468,4,82672,83940,83306,1268
9902,3483468,5,4128216,4128808,4128512,592
9903,3483468,5,9003896,9005994,9004945,2098
9904,3483468,5,18022028,18026050,18024039,4022
9905,3483469,1,17472857,17473306,17473081,449
9906,3483469,1,26678254,26678347,26678300,93
9907,3483469,2,2273094,2273368,2273231,274
9908,3483469,2,14799634,14801991,14800812,2357
9909,3483469,3,6802629,6803173,6802901,544
9910,3483469,3,9492805,9493114,9492959,309
9911,3483469,5,6787439,6787442,6787440,3
9912,3483470,1,16006080,16006172,16006126,92
9913,3483470,2,6234513,6236750,6235631,2237
9914,3483470,2,8717367,8717731,8717549,364
9915,3483470,2,12899785,12899964,12899874,179
9916,3483470,3,16488729,16488960,16488844,231
9917,3483470,4,6544321,6544764,6544542,443
9918,3483470,4,14248809,14248876,14248842,67
9919,3483470,5,21143398,21143681,21143539,283
9920,3483470,5,22809800,22811115,22810457,1315
9921,3483471,1,7464089,7465310,7464699,1221
9922,3483471,1,24494384,24495219,24494801,835
9923,3483471,1,28622003,28624015,28623009,2012
9924,3483471,2,618345,618596,618470,251
9925,3483472,1,3973191,3973238,3973214,47
9926,3483472,1,12934791,12934923,12934857,132
9927,3483472,2,7472646,7472938,7472792,292
9928,3483472,3,9696893,9697444,9697168,551
9929,3483472,3,15997774,15997955,15997864,181
9930,3483472,4,11348583,11348697,11348640,114
9931,3483472,5,6611335,6614686,6613010,3351
9932,3483472,5,20670470,20671010,20670740,540
9933,3483473,1,26274977,26277158,26276067,2181
9934,3483473,2,6763858,6763997,6763927,139
9935,3483473,3,9161032,9161175,9161103,143
9936,3483473,4,17803945,17804404,17804174,459
9937,3483473,5,4867397,4867476,4867436,79
9938,3483473,5,16548091,16548140,16548115,49
9939,3483474,1,29266017,29266364,29266190,347
9940,3483474,2,17473329,17473716,17473522,387
9941,3483474,3,11920382,11921142,11920762,760
9942,3483474,3,22196838,22197045,22196941,207
9943,3483474,4,14626685,14626714,14626699,29
9944,3483475,2,6285105,6285365,6285235,260
9945,3483475,3,3414256,3415725,3414990,1469
9946,3483475,3,16780951,16780990,16780970,39
9947,3483475,3,21453235,21456943,21455089,3708
9948,3483475,4,7736737,7737143,7736940,406
9949,3483475,5,4405537,4405947,4405742,410
9950,3483475,5,9660095,9662433,9661264,2338
9951,3483476,1,18314637,18315262,18314949,625
9952,3483476,1,20440252,20443644,20441948,3392
9953,3483476,2,1540482,1540558,1540520,76
9954,3483476,2,18977894,18978629,18978261,735
9955,3483476,3,11740621,11740647,11740634,26
9956,3483476,4,5426674,5426694,5426684,20
9957,3483476,5,344364,344770,344567,406
9958,3483476,5,16080470,16081132,16080801,662
9959,3483476,5,25750279,25750585,25750432,306
9960,3483477,1,21224665,21225909,21225287,1244
9961,3483477,1,26136405,26136666,26136535,261
9962,3483477,2,9551987,9552295,9552141,308
9963,3483477,3,4777828,4778067,4777947,239
9964,3483477,4,7333312,7333513,7333412,201
9965,3483477,4,13122890,13125307,13124098,2417
9966,3483477,4,17363786,17365000,17364393,1214
9967,3483477,5,18876629,18877002,18876815,373
9968,3483478,1,569269,569887,569578,618
9969,3483478,1,12639349,12640299,12639824,950
9970,3483478,1,22110153,22110463,22110308,310
9971,3483478,2,10675614,10676311,10675962,697
9972,3483478,2,15152149,15152731,15152440,582
9973,3483478,3,810349,810563,810456,214
9974,3483478,3,16220398,16220867,16220632,469
9975,3483478,3,16226345,16227545,16226945,1200
9976,3483478,4,7379090,7380045,7379567,955
9977,3483478,4,10430042,10430100,10430071,58
9978,3483478,5,18775534,18778351,18776942,2817
9979,3483479,1,12584498,12584854,12584676,356
9980,3483479,1,20677756,20678791,20678273,1035
9981,3483479,3,6369792,6369852,6369822,60
9982,3483479,4,7311481,7312561,7312021,1080
9983,3483479,4,7769371,7769379,7769375,8
9984,3483479,5,7243965,7244125,7244045,160
9985,3483480,1,10635008,10635443,10635225,435
9986,3483480,2,147111,147321,147216,210
9987,3483480,3,8174679,8174775,8174727,96
9988,3483480,4,6956345,6958737,6957541,2392
9989,3483480,5,17966370,17966838,17966604,468
9990,3483481,1,4224634,4224744,4224689,110
9991,3483481,1,10048042,10048121,10048081,79
9992,3483481,1,11937526,11937569,11937547,43
9993,3483481,1,29452155,29452996,29452575,841
9994,3483481,2,5520172,5520763,5520467,591
9995,3483481,2,7739331,7740664,7739997,1333
9996,3483481,4,15406914,15407536,15407225,622
9997,3483481,5,7680453,7680713,7680583,260
9998,3483481,5,16138629,16140150,16139389,1521
9999,3483482,1,7257941,7259398,7258669,1457
10000,3483482,1,12450756,12451999,12451377,1243
10001,3483482,2,6033611,6034151,6033881,540
10002,3483482,2,18599753,18599987,18599870,234
10003,3483482,3,19573658,19574218,19573938,560
10004,3483482,4,4824194,4824576,4824385,382
10005,3483482,5,1282985,1283057,1283021,72
10006,3483482,5,15419288,15419998,15419643,710
10007,3483483,1,7084893,7086349,7085621,1456
10008,3483483,1,20400795,20403574,20402184,2779
10009,3483483,1,26647032,26647778,26647405,746
10010,3483483,2,527966,529875,528920,1909
10011,3483483,2,2181177,2181296,2181236,119
10012,3483483,2,18458710,18458995,18458852,285
10013,3483483,3,20913138,20913576,20913357,438
10014,3483483,3,21724220,21724729,21724474,509
10015,3483483,4,17798645,17799203,17798924,558
10016,3483483,5,3834877,3836395,3835636,1518
10017,3483483,5,7109164,7111616,7110390,2452
10018,3483483,5,13822087,13822111,13822099,24
10019,3483483,5,14065621,14067592,14066606,1971
10020,3483484,1,13038933,13039224,13039078,291
10021,3483484,1,27096510,27096539,27096524,29
10022,3483484,3,7620854,7622162,7621508,1308
10023,3483484,3,10803527,10803624,10803575,97
10024,3483484,4,1309320,1309390,1309355,70
10025,3483484,4,1495499,1495657,1495578,158
10026,3483484,5,1572289,1572806,1572547,517
10027,3483484,5,9875328,9877437,9876382,2109
10028,3483485,1,173162,173531,173346,369
10029,3483485,2,2324352,2324443,2324397,91
10030,3483485,2,6805079,6805346,6805212,267
10031,3483485,4,10461805,10462581,10462193,776
10032,3483485,5,16469999,16470260,16470129,261
10033,3483485,5,25771441,25771626,25771533,185
10034,3483486,1,10157549,10158195,10157872,646
10035,3483486,1,16033415,16033538,16033476,123
10036,3483486,1,27346319,27346529,27346424,210
10037,3483486,2,9735513,9735926,9735719,413
10038,3483486,3,18788464,18789568,18789016,1104
10039,3483486,5,9523751,9524406,9524078,655
10040,3483487,1,4374375,4375320,4374847,945
10041,3483487,1,12645082,12645355,12645218,273
10042,3483487,1,13898201,13898385,13898293,184
10043,3483487,1,26976622,26976654,26976638,32
10044,3483487,2,639218,639270,639244,52
10045,3483487,3,5363634,5364963,5364298,1329
10046,3483487,3,7954883,7955762,7955322,879
10047,3483487,3,16194208,16194262,16194235,54
10048,3483487,4,14976535,14976741,14976638,206
10049,3483487,5,1111443,1112051,1111747,608
10050,3483487,5,6755021,6755222,6755121,201
10051,3483487,5,17805552,17806228,17805890,676
10052,3483488,1,11390960,11391059,11391009,99
10053,3483488,1,26642866,26643120,26642993,254
10054,3483488,2,11830894,11831771,11831332,877
10055,3483488,3,6775372,6775654,6775513,282
10056,3483488,3,16036372,16036800,16036586,428
